0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
560.7894425325575,806.1204466798517,1251.6667253863013,741.1720724151658,,,,,1580.6368230964736,678.7865386741328,,,457.565662608961,559.1631041397811,896.9154906164938,660.9692304167138,1654.9002233937517,773.6593076877714,1711.5688687625452,527.0051585598189,909.5103105561546,463.35026931339416,202.08933667705577,667.542347898476,,,1318.623048818505,729.2022245862875,72.88444039059226,486.55293188000894,322.9119779864619,551.3069630907914,1274.524049826961,469.23314759034724,514.5888229274982,420.3007289519078,1544.146983346492,594.1700259272504,1854.0249733009432,837.4676505801683,111.88676557230804,826.5730552013945
572.09963660812,806.6450403879879,1259.066837701842,741.1417361594533,,,,,1584.4602866463415,679.4235250719572,,,463.2981885537549,560.4015663525884,903.3687812508049,662.4033644750773,1659.6537438197647,773.9146701782687,1715.8996358176976,528.4641650810361,914.1213407540561,464.5702811269373,209.66437445091617,667.5827669908465,,,1326.9491265963359,729.3921794181383,81.88859087211762,487.8653843112811,329.63707498231673,552.5657273831013,1278.2045715277131,470.55764560624226,520.5110064281334,421.49413200832737,1547.8898418071958,595.4290904063446,1857.5766727112723,839.1490704608631,122.07067442981872,825.4757449439294
581.9889463267673,807.1725605170177,1267.328406363381,741.0017637900388,,,,,1588.4677323090823,680.0002275688329,,,469.30522631112194,561.5492267263962,909.9824673524739,663.8500475059121,1664.6658400795845,774.0849587891666,1720.4232808345416,529.8635290203616,918.8680271630637,465.7428463283123,217.32149745454308,667.6414944037975,,,1334.5057498957085,729.3233581207976,91.89142314873448,488.9631636250306,336.5290364765242,553.770747734799,1282.0529123237193,471.8264094274971,526.5516386518611,422.62978823068624,1551.8563738371479,596.6144778964112,1861.3314850861102,840.7364343503574,132.01944313657822,824.3634714728165
591.7240195301813,807.6267341006894,1275.2592981041632,741.0048540829896,,,,,1592.4530373625787,680.6078016007202,,,475.8763920581738,562.8090615110793,917.0201033234853,665.2154113632428,1669.8129634928846,774.2364787024248,1725.109560537474,531.3192525145953,923.7155250406878,466.8937419191056,224.83803454588997,667.7925817021204,,,1341.1189111218814,729.2386439592981,101.73902850358945,490.11789404734816,343.34712283854753,555.1176087946671,1286.0212332686006,473.08691128790326,532.7281751716273,423.7476076408884,1556.4689369213852,597.9518165901927,1865.0127701769825,842.4507861118449,140.44443149047288,823.6840343966013
601.3187934723468,808.1001903975745,1283.152049199573,741.0282074118181,,,,,1596.5079817583453,681.2634286749142,,,482.82487623098257,564.0227899543829,924.2798710252159,666.5348198966324,1675.1127106555941,774.4881023897477,1729.950132578168,532.8362984805682,928.634385945833,468.0685998523087,232.37679745085018,667.9571873533242,,,1347.3805268497256,728.9423765576801,111.67870415680869,491.26986989880345,350.38362137981034,556.4352858647728,1290.0946587549347,474.36588909076215,538.9719922654192,424.8303155566125,1561.3228504193378,599.6106551422931,1868.7442754591762,844.229323992442,146.6588263607377,823.1374217018262
610.5340913835246,808.6895920115755,1290.1331767707297,741.3054661494211,,,,,1600.2673114116246,681.9275312659681,,,490.1945813164202,565.1656003219609,932.1255230731997,667.7469480969513,1681.3722381426387,775.4450894330018,1735.148008201902,534.419099108394,933.6132155835487,469.2587266973736,239.89893012588465,668.0429284909428,,,1352.845395236238,728.8381748890463,121.21020147437741,492.5870385447148,357.2449062733039,557.7958791860046,1294.1430267745457,475.6673724132809,545.504659258806,426.0217840917676,1566.3582594081588,601.5653712127234,1872.3613263914963,846.0283132837566,153.97893596917373,822.6508076659306
619.5692962085529,809.1921616236209,1297.1537778878821,741.5892868896331,,,,,1604.0288679580185,682.6111701385591,,,497.55960829861647,567.0218434096043,939.9848828284873,668.920405825429,1687.824917038698,776.592551378744,1740.4613564121587,536.0426378727748,938.647046130273,470.446849676288,247.35777527461033,668.0688439994611,,,1358.217646028929,728.6283877617286,130.836032615955,493.81362385552575,364.1111393836968,559.0908316756406,1298.1842671132013,476.9481665957808,552.1634542365272,427.21170693287115,1571.5360398880603,603.4765614200376,1875.9781572727593,847.8549901020141,161.9405416668838,821.978367864047
628.1007656050899,809.8576919450901,1304.2349102328421,741.933829347776,,,,,1607.6647511372898,683.2982161143236,,,504.7889302876962,568.9684935135342,948.2644888467718,670.097471424431,1693.9978382856164,777.7053377728381,1746.355107723649,537.6243943418519,943.8297719547161,471.65102972877963,254.1356857730384,668.2348999738942,,,1363.9962979141678,728.9776740868954,139.94925917382744,495.132085113434,370.8115893644239,560.4519445369025,1302.155553452447,478.2358349546729,559.2334466197881,428.4728273736513,1575.5335430358914,605.3583203705205,1880.7031923440177,849.8095488462814,172.03946136374634,821.7436013041993
636.512030614318,810.3985461139878,1311.4293799283314,742.2613934840505,,,,,1611.4269519412082,683.9903612035434,,,512.5538450918272,570.5256461254706,956.6780398770302,671.2302641264205,1700.046884443976,778.8716841343686,1752.4722892427087,539.238814148192,949.12947139995,472.8167069654451,260.9505882473131,668.5248166527183,,,1369.8223089824692,729.9492441008042,150.62255716371857,496.2075472966607,377.6274297507959,561.687737469417,1306.1914197602764,479.48669517148767,566.3490135679197,429.63633426969756,1579.0576820930337,607.227042875325,1885.4852864154068,851.7525055162445,182.24849253384764,821.65953111557
644.7497987444674,811.152708237627,1318.4116508518573,742.5179834916394,,,,,1614.858363682829,684.6398921634416,,,519.9685009726331,571.8363973190134,965.6602154322856,672.3340565945821,1705.0349407855751,779.9777246991823,1758.7379793706905,540.8236789207043,954.475469423717,473.9750739348377,267.28074662916583,668.6616710280637,,,1376.3419928941735,730.8609474875882,161.2720207184903,497.1784736550934,384.8379756810564,562.8649164573432,1310.0917483999594,480.73559241529324,573.4554252212242,430.739982659553,1581.6932986530662,608.7193154091244,1888.3944213795594,853.5019073596494,192.15528596561558,821.7176170630603
652.9654413518494,812.0140627063856,1325.572976794211,742.8751281321366,,,,,1618.536699507733,685.3786745167929,,,527.473351388996,573.0960913226194,974.9682644820929,673.5426022037298,1709.9157582696348,781.2013719484507,1765.2572651208143,542.5167583731011,959.9926079803465,475.2292230230355,273.7203695529336,668.7814955866316,,,1383.037363282002,731.7787901420387,172.02151033095754,498.082401166037,392.36675231452557,564.0942813714219,1314.531040994932,482.07491707548934,580.6461472591905,432.19453291260834,1584.5198757215612,610.2291834508294,1891.9814105046476,855.2316608676698,202.00310607120576,821.8228318813894
661.0853572649851,812.9525139816002,1332.7392541193663,743.3610851865349,,,,,1622.7208621760765,686.2284100835444,,,534.4225008994122,574.5320571936346,984.1247114529822,674.8403334128031,1713.834471485657,782.4423848571487,1771.8514344045882,544.1846190243266,965.5177880316785,476.48678694820364,279.96684967762366,668.8767631483977,,,1390.661026360674,732.6785888071682,182.73820855067578,498.8826942458546,399.8752454103525,565.2381401462435,1319.2504336687837,483.67328982449214,587.6312701915316,433.60892307957806,1587.2639494395085,611.6235970362605,1896.7207517425245,856.975990682661,211.11285278705304,821.8453505641401
670.3232442932565,813.8110042925495,1339.8270525623027,743.8090790174388,,,,,1627.03952192921,687.0280056697958,,,541.2790262290691,575.8926463442924,993.0997101656094,676.0584374277742,1717.2830416223128,783.638977579874,1777.9987825168264,545.8421900688544,970.8840055879086,477.69052881801144,286.0885509775306,668.7779100326592,,,1398.2082720814856,733.4669967342884,193.57295449314705,499.54889894624637,407.2106313750637,566.249028045054,1323.9145826120184,485.4156442429021,594.4610899122886,434.8524581767302,1588.2800543079702,612.9421100803413,1901.5691208511728,858.539272741261,223.5093346230177,821.7341939581346
679.2904958748326,814.4377235143593,1346.6018993231319,744.1497877294353,,,,,1631.287004893181,687.5493991741573,,,547.8051357691555,577.5285607937128,1001.5091684029335,677.0716231933702,1721.038242661412,784.353102485338,1782.9957630258637,547.0864749499074,975.8505836305549,478.9196133297635,291.6806112118288,669.0873849448291,,,1406.0533495595596,734.0993855758413,203.61245586470312,500.6006074928807,414.214788261775,567.356138461783,1328.5092339076587,486.90767960862183,600.9943515363691,436.2321395375993,1589.4301283083623,613.9176175948835,1906.5488778303943,860.1857512354449,234.63876811686572,821.7321511202771
688.3649349684508,815.1647492461873,1353.6162377847927,744.5353374583351,,,,,1635.3478200653728,688.2085094628358,-6.408812926138978,660.1085287080633,554.6226314056189,578.8748041160567,1010.0844589210053,677.9116934040057,1725.653912548727,785.2492835117487,1788.3456020338895,548.5567472349021,981.1017387316039,480.066625870876,297.5283989434425,669.0367584525493,,,1414.1820632065032,734.7712496708739,213.77099117417697,501.149467328118,421.35043871703357,568.099036083325,1333.4384792505298,488.4047411581904,607.8431670287712,437.36837044153947,1590.8632119253325,615.0126927600143,1911.8736558928163,862.0832938692315,245.75607278409126,821.3450443123322
696.7402643851265,815.8884430652993,1360.6468166518075,744.8961472332601,,,,,1638.8317310240745,688.7831136293848,3.9579703826357218,660.256942466518,561.4683619672803,580.4064565540089,1018.1108060669001,678.6630081054645,1729.8605138482476,785.7822399993638,1793.542944875354,549.7963571575588,986.0869919689062,481.2789675642422,302.6751158125096,669.373757938721,,,1422.4976615867672,735.3903273811698,222.84700950182258,502.57998952793173,427.71908329896576,569.7084551893581,1338.325358197593,489.76137125121056,614.4784513151621,438.79602951537925,1593.6195444046734,615.9308342745485,1917.7588643847935,864.0928507715937,255.9205645114729,821.1309467528754
705.2892646544085,816.1985496853142,1368.6993283333686,745.2021939258279,,,,,1642.6506549656788,689.533021729417,13.769960072697074,659.6605782387611,569.0567376664578,581.5108667384063,1026.346128046305,679.1447118950714,1733.9761733152397,786.3969750519902,1799.4294986443888,551.1638386115951,991.3615075907319,482.30378720442445,308.06206842391674,669.2391273841592,,,1430.2068850190421,736.0161608440685,232.1722418151341,503.5184634543858,434.18715877972784,571.0497019449158,1343.5483669083783,491.04918386871884,621.4648884246983,439.88956241073913,1597.373215758656,616.8732827131723,1924.080032983176,866.8758000169965,266.2363189956817,820.4421245174248
713.4262778199834,816.1957441566008,1376.5549197179562,745.5395113766006,,,,,1646.2659165570885,690.3562483928366,23.231261120537,659.1452130508623,576.6780651377732,582.591021198599,1034.2951065121335,680.0231324937226,1738.6046849312302,786.8128739457128,1806.098975104128,552.4592541620134,996.8678290963239,483.30977149399143,312.8776103696768,669.1229046534968,,,1438.622781496858,736.4271624693965,240.41080995070445,504.7593963411939,440.49856918851174,572.2679324307094,1348.9347033817407,492.2787029868397,628.2318718532816,441.01584771789965,1601.8474668117879,617.8174748116458,1929.8775936425313,869.1896865284016,275.6699325350546,819.5037632017936
721.7426309079733,816.0604030149024,1384.6182486887503,745.8603403917891,,,,,1649.740284469961,691.1861797624988,32.805755158821285,658.5286190191152,584.3896840570881,583.5893136008013,1042.409943710655,681.3331960308678,1743.537975951965,787.2235217050754,1812.9784570974366,553.7540395879868,1002.722734177614,484.4009132823311,317.9181246091954,668.982918595254,,,1447.2413151222572,736.8552460929864,248.82375209453636,505.99931824389887,446.9037521864775,573.3837187323074,1354.5094474303476,493.50345743864057,635.1864792567997,442.1164202881438,1606.5668792034262,618.7427246289471,1935.8340942860375,871.1696944149606,285.28067882317805,818.5269914918844
729.6349624139855,815.4426856368208,1392.4879891595758,746.2953328811946,-27.42321284857826,576.4307365987559,,,1653.657056013149,692.0662726794192,43.07182343719438,658.2653328901533,591.8805882978639,584.6299414264774,1050.196205715606,682.6536452048704,1748.9640288686583,787.5508480664514,1819.3396311297975,555.0316678171741,1008.5873740747579,485.5366204883395,322.8788239658739,668.8152608391855,,,1456.261158603369,737.3062326275104,256.72924951070036,507.4482635512411,453.6357278565117,574.6346896926688,1360.0791570080905,494.78318210241366,642.0653133481616,443.2501371573561,1611.7666406989033,619.6991892175565,1942.99666899198,873.0710096630914,294.53131175646257,817.5245271313847
737.6992099094591,814.6536082245874,1400.498528367788,746.7299847380096,-15.692758837861675,577.2607526400153,,,1658.386231488875,692.9748568626012,53.421942550225026,657.9654029310404,599.327245897791,585.6332050541265,1057.5757973661434,683.9646518288016,1754.6160584300292,787.8682808180707,1825.628358831499,556.3353865429148,1014.5544223809513,486.6617162844069,328.18277010777734,668.6278997343766,,,1465.1481487729352,737.7967673462327,264.74538161092687,508.81153071855044,460.5035394905695,575.8962411448127,1365.788436126364,496.07267546818593,649.0624579225969,444.35408100336656,1617.106601266071,620.6628742592807,,,304.9942018598361,816.4786473339859
745.4888431038569,813.5494757965184,1408.2959983599103,747.1477986628739,-3.2660613602319586,578.1581789019654,,,1663.332520692457,693.8594635858025,64.22843230673823,657.7863957463446,606.4612670256488,586.6417227478828,1064.4838106482619,685.0179916536212,1760.0747347476022,788.1579441494994,1831.731623389609,557.5902825959644,1020.581997724836,487.75391169275804,334.1278709253187,668.3889544349826,,,1473.9718081507833,738.2699097368894,273.21844730653027,510.08922450464934,467.50731556645087,577.2154062167892,1371.4904940679603,497.37286386321625,656.0700714188691,445.4778828415225,1622.530769230626,621.5582982413353,,,316.1350351435054,815.2974496861956
753.4466609962478,812.0502867336559,1416.241237159969,747.5621480391274,9.294705173748468,579.158351872949,,,1668.4849070001567,694.7800220597738,75.10541252719213,657.517942407055,613.5645913789331,587.9511625113989,1071.5273247328255,686.0450251393202,1765.7557573357153,788.3651693319723,1837.9509891705607,558.8857824555182,1026.7066777664463,488.8487671138397,341.0160313070489,668.1151516694943,,,1482.9104342535968,738.7777877696047,281.8250583829351,511.2249235930128,474.6443907080739,578.4949892293698,1377.3398694758607,498.6703019868323,663.193086072291,446.56562219663,1628.0506399987376,622.6580614863717,,,327.2857234969371,815.0177366922547
760.8352714444595,810.7726047317701,1424.2894706884335,748.0172424273999,22.73586054966978,580.3183802946103,,,1674.159486463816,695.7376521173969,85.97492654571954,657.253994670792,620.2656433498546,589.322566775947,1078.9503664567405,686.9758204286243,1771.309815924428,788.7319458226818,1844.2147700630928,560.2007440813397,1032.9141958594141,489.9441075201712,348.5147956767569,667.8765073685711,,,1492.032756918924,739.3244988324309,290.84758143886194,512.5272312358272,481.832488256169,579.7554377458277,1383.3422019450295,499.95246590303725,670.2936234746494,447.5961017323185,1633.4370886284753,623.79634182718,,,338.2210517963351,815.0011208088322
768.4069233568782,811.0714862070478,1432.519705127391,748.5013564509601,31.783247954160572,581.0566779701732,,,1679.9386225133521,696.7294842644366,96.90256471581392,657.0438938610628,627.0412638676167,590.671224750738,1086.517578643,687.9190309740518,1777.1227419310217,788.9344727206827,1850.6019474257334,561.543795282319,1039.2140564849276,491.10004163164456,356.1607886436395,667.716983826451,,,1501.263778258918,739.9185149513155,299.99050063768505,514.0279645234187,489.14671858533495,581.0743513292621,1389.4752537184208,501.2496843989406,677.489951678413,448.67463495100503,1638.918140982513,624.9609409817153,,,349.1822406851716,815.0161022512375
775.8527787952466,811.5841719970691,1440.5647619152078,749.0630440691691,42.891446908706996,581.8331043174242,,,1686.0667369924554,697.7188786703839,108.00078475801075,657.0934103441102,633.7153834387084,591.9325147621109,1095.0014077883905,688.7287896073401,1781.2948568110883,789.2887378142842,1856.6733091053604,562.8456870067412,1045.5738204044355,492.2751831446719,363.76448094561056,667.744391974141,,,1510.3155224563877,740.5264595687506,309.8707024404559,515.5345377638062,496.48289537270205,582.3726545572603,1396.0893889262625,502.58250965787556,684.7567763636173,449.7498601745318,1643.9273108221464,626.1605702450188,,,358.52159168693777,815.0716295648477
783.4026071373096,812.0822436900273,1448.7293687314739,749.6533033863914,53.97586524973764,582.6302538569869,,,1692.2913204875495,698.7792652584681,119.09080238144395,657.2336740894846,640.5201667743597,593.230774680045,1102.9566758491296,689.5693937208641,1784.5642206543203,789.3510383439818,1862.836018696074,564.1373707262024,1051.517720558161,493.4871148331085,371.4545877732953,667.8421181003828,,,1519.4002259135846,741.1550425630048,319.7992638127085,516.955710020165,503.8834093218742,583.6980588825942,1402.7858325715702,503.92024743646186,692.0561879941033,450.9017000665116,1648.9859979915736,627.3556529725712,,,367.271005339689,815.1505518865616
790.2702234648727,812.3289323603557,1456.6055556941196,750.4863685224625,65.56877769510828,583.304371421805,,,1699.241182737461,699.8278455508521,129.80415073953634,657.362003971102,647.5116172015208,594.4950787691477,1111.6084213869108,690.2697247953035,1786.9562697929257,789.7436073500837,1869.0627469869455,565.4304820923478,1057.4829124210237,494.6487777004444,378.3314678925082,668.0010237307074,,,1527.9756113679464,741.8286195172986,329.829307938173,518.2402862745118,511.1776005861931,584.9057790376421,1409.3827633588885,505.18834088943237,699.3898665232174,452.40154813328365,1653.530932392663,628.5283955782756,,,374.9650255469504,815.031036624962
797.1008505106661,812.5497245594984,1464.5003001257119,751.4168478016331,77.34426093838943,583.9959530483796,,,1706.2585564118951,700.9605850114908,140.50517772745127,657.4752305932074,654.6313809996011,595.7838256077889,1120.318214522152,691.0170141048119,1791.315715775939,789.9700074832801,1875.4017834599847,566.815295842717,1063.5264902887216,495.8551387820247,385.1071483926982,668.1232726094522,,,1536.5686661096088,742.5920180043922,339.89571464668205,519.4642975037071,518.5391017233064,586.0888400248195,1415.868863171078,506.51449224392786,706.774920514111,453.8285556888412,1658.1943771478693,629.7366831375784,,,382.4112316994534,814.8882633136104
803.8881603596869,812.5879936535129,1472.2908321953719,752.3514569939466,88.52088989793327,584.6464772650613,,,1713.4640193443859,701.9826839173311,150.9598016039996,657.5838241150119,662.0263291404469,597.1195222881934,1128.9813273467566,691.5664935164084,1796.2994165541827,790.6775337590076,1881.513105785668,568.1346681006437,1069.4466823722914,497.0153771019684,391.6205046161793,668.2470451699219,,,1544.4549824935134,743.4511823783266,349.97079757851606,520.690173548297,525.8519029306842,587.2226402020775,1421.9827559639982,507.92980894728964,714.0068587297324,455.1359380424875,1662.4923132395686,630.805936138777,,,389.33966397683486,814.6908320246378
810.6421322847973,812.5380034621608,1479.9920707990675,753.2771238164901,99.63360462499975,585.1455109932676,,,1720.6464215707615,702.9815054282831,161.32227825578474,657.6005518005838,669.471729160312,598.4083330238734,1137.6000237879796,692.0645212068594,1801.438588424909,791.3945760335869,1887.5237112570537,569.4537521561491,1075.858937966102,498.13386011867976,398.03940885925294,668.2061283543558,,,1552.2686058498423,744.3350948536194,359.95716281585266,521.8292481595043,533.1402386354873,588.2630753901044,1428.0069296803326,509.56384145469565,721.1310503446498,456.32673442976636,1666.85917702645,631.8294603380532,,,396.1002624833944,814.3951234653616
817.4925819496084,812.3391623323162,1487.7763265906706,754.2217565317345,111.19359295046957,585.6840307871274,,,1727.6403719993987,703.9834268265229,171.11602319448025,657.7534441039535,677.0033063667958,599.7964577465115,1145.8095287355313,692.5313516832503,1806.9525963717388,792.1945224217131,1892.8045984260953,570.8273591413237,1082.0945081665636,499.2898380117749,404.3094736739483,668.204078585635,,,1559.778218480744,745.3603124846481,369.3089739344596,523.1226312204427,540.0675931305627,589.3661171956321,1433.7258948147844,511.1213441752849,728.0346024678762,457.53021461649354,1669.2687916907628,632.8176196301758,,,402.2641909165466,814.0211996933131
823.950504899429,812.0729072164984,1495.1709209240835,755.1793670902323,123.17936432909835,586.1007477703895,,,1734.6409156838538,704.9913628069926,180.8221209683171,657.8536753837822,684.5742775864438,601.1609876160637,1153.9742788065123,692.9877678772227,1812.5277826537122,792.983978863581,1897.8224678728375,572.2737986695296,1088.3077163517119,500.4415551169708,410.9737253143514,668.0731210287267,,,1567.2412798991932,746.4129050632936,378.52063187088146,524.3618022285068,546.7523158862259,590.7106698713889,1439.4154661645491,512.6138140213499,734.8831983562633,458.71225731126657,1672.780298413412,633.7713730677445,,,408.2952659163268,813.5876504475718
829.7023034274943,811.752989355907,1502.8160954699542,756.1417729751239,134.5955160840429,586.4772118804932,,,1740.999986881027,705.9919875035973,189.8469337736165,658.0584487468179,692.0466533667663,602.5567881989527,1161.6794670613222,693.4676540353373,1818.3206604617947,793.9968741748565,1902.3212661008374,573.8893330933615,1094.346933422239,501.5928223159316,417.0902425652367,668.2087086666019,,,1574.5534293270923,747.5700299917428,386.5219739159914,525.6530784150946,553.1600145271174,592.380834416862,1444.7393514525643,514.0792016151311,741.4981985714105,459.89087123547654,1677.4032746224757,634.7726242054741,,,414.28995642669815,812.9442521288162
835.0535679564501,811.334643713217,1510.3784846547896,757.0732195427522,145.6564402466405,586.8086726227231,,,1747.137241326122,706.9231532768981,198.68081759184963,658.28467363307,699.4034100651857,603.9330784567871,1169.2528147746184,693.9306488962018,1824.1382430691651,794.9461447523839,1907.2723393309925,575.4503220838521,1100.2461770871746,502.72998264755256,422.95591571526506,668.4371896500106,,,1581.7482715221026,748.7031119775169,394.26062281050184,526.9173476515217,559.4525507485482,593.9443397133784,1449.9417636713406,515.5069007963374,747.9607362840941,461.0696137862201,1682.0316298295138,635.7030726802923,,,421.3473266298413,812.2996852676424
840.2372196359063,810.7770654938053,1518.3886138529328,757.9796016763357,156.06235689621155,587.5808162579739,,,1752.9968849467632,707.8446867590117,207.29037152556424,658.6406114713495,706.4957140557408,605.3150370200347,1176.3049483004074,694.4316236769523,1829.8744680335121,796.0047184078336,1914.0407080140808,576.8776144254593,1105.9068764083759,503.8706755232745,428.5950614673435,668.7055011793951,-19.19134729687289,657.045823373151,1588.5724390190194,749.9650032100748,400.90113923201255,528.1951606182454,565.2981003681738,595.4021200938772,1454.8482363269445,516.9668040591735,754.1606830731857,462.211540079105,1687.0147961776904,636.7406099938083,,,427.9145126851067,811.4613797743123
845.2433185971606,809.9811112958739,1526.8531321268638,758.864768740241,166.26368555919112,588.5363257251882,,,1758.8496041263634,708.70816093096,215.7455357427276,658.9819487888678,713.5679916951757,606.8376598135023,1183.244634772515,694.9099132743543,1835.6762031487933,796.9896691126174,1920.8789466583894,578.269339949886,1111.480149676478,505.03146601063094,434.370166640359,668.9547824271326,-8.752500485640894,657.1809532676889,1595.3120418850447,751.205898908012,407.3262562395701,529.4085261784215,571.0117532032873,596.7111696471808,1459.6898146632689,518.3916985026123,760.249417116574,463.31816358494507,1691.9735924187248,637.7235270675646,,,434.3358111413079,810.5528195910337
